번호,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,좌표정보(x),좌표정보(y)
179,325802.0,충청남도 서천군 서천읍 군사리 185-2번지 한일장목욕탕,"충청남도 서천군 서천읍 충절로 117, 한일장목욕탕",33645.0,한일장사우나,172532.576911,286065.08485
180,320080.0,충청남도 논산시 부창동 359-2번지,충청남도 논산시 해월로 20 (부창동),32957.0,신통방통원적외선·음이온전문찜질방,206809.870058,299300.649837
181,320030.0,"충청남도 논산시 내동 365-3번지 ,366-6","충청남도 논산시 시민로 235 (내동, 지하1층)",32982.0,논산사우나,208569.746731,298566.047296
182,320802.0,충청남도 논산시 취암동 1040-3번지,충청남도 논산시 관촉로 289-1 (취암동),32974.0,덕일목욕탕,208046.585504,300394.112087
183,320120.0,충청남도 논산시 화지동 179번지,충청남도 논산시 해월로125번길 31-4 (화지동),32950.0,두레사우나,207253.605228,300508.954318
184,121850.0,서울특별시 마포구 성산동 450,"서울특별시 마포구 월드컵북로 235 (성산동, 성산시영아파트)",3936.0,성산탕,191304.309048494,451856.908089054
185,121849.0,서울특별시 마포구 성산동 515번지 월드컵경기장내 (1층),"서울특별시 마포구 월드컵로 240 (성산동,월드컵경기장내 (1층))",3932.0,월드컵스파랜드24,191010.381048042,451972.154018501
186,121827.0,서울특별시 마포구 망원동 424-16,서울특별시 마포구 망원로7길 23 (망원동),3964.0,천호목욕탕,191550.040152602,450702.790474426
187,130848.0,서울특별시 동대문구 전농동 1-97 1~2층,"서울특별시 동대문구 한천로33길 27, 1~2층 (전농동)",2534.0,유성탕,205839.528807366,452719.1915704
188,152836.0,서울특별시 구로구 고척동 312-13번지,서울특별시 구로구 경인로35길 86 (고척동),8229.0,온정탕,186899.30897632,444239.550542017
189,121847.0,서울특별시 마포구 성산동 252-4,서울특별시 마포구 성미산로 3 (성산동),3971.0,성미탕,191857.555789257,450672.297140455
190,135918.0,서울특별시 강남구 역삼동 707-16번지,서울특별시 강남구 언주로86길 27 (역삼동),6211.0,블루탕,203943.797785634,444481.642793539
191,156814.0,서울특별시 동작구 사당동 73-28,서울특별시 동작구 동작대로33다길 9 (사당동),6996.0,뷔너스불가마사우나,198229.010902141,443133.583385959
192,156805.0,서울특별시 동작구 노량진동 284-5번지,서울특별시 동작구 노량진로6길 53 (노량진동),6930.0,청수탕,194279.958396963,445382.047505082
193,135110.0,"서울특별시 강남구 압구정동 369-1번지 ,B상가","서울특별시 강남구 압구정로29길 71 (압구정동,,B상가)",6002.0,이조한증막,202398.594377612,447864.763737276
194,135270.0,"서울특별시 강남구 도곡동 902-124 ,125","서울특별시 강남구 남부순환로365길 39 (도곡동,,125)",6269.0,장수사우나,203448.153783237,442872.045848298
195,121841.0,서울특별시 마포구 서교동 487 서교동 대우미래사랑 지하1층 일부,"서울특별시 마포구 월드컵북로5나길 18, 지하1층 (서교동, 서교동 대우미래사랑)",4002.0,스포짐휘트니스 사우나,192577.990805265,450569.670545853
196,121828.0,서울특별시 마포구 상수동 281-1,서울특별시 마포구 토정로 144 (상수동),4081.0,서강보석사우나,193502.923240131,449235.397105362
197,121850.0,서울특별시 마포구 성산동 595 도시개발공사성산아파트,"서울특별시 마포구 월드컵로 205, 도시개발공사성산아파트 상가동 지하1층 24호 (성산동)",3953.0,마포복지목욕탕,191197.357926149,451340.139244336
198,121874.0,"서울특별시 마포구 염리동 174-14번지 지하1,2층","서울특별시 마포구 큰우물로 53 (염리동,지하1,2층)",4154.0,네이버한방스파,195038.105005811,448896.754707491
199,121815.0,서울특별시 마포구 도화동 550 삼성아파트 지하상가 201호,"서울특별시 마포구 도화길 32, 삼성아파트 지하상가 201호 (도화동)",4170.0,삼성대중목욕탕,195542.119522775,448652.176751796
200,135830.0,서울특별시 강남구 논현동 242-23번지 지하1층,"서울특별시 강남구 선릉로127길 8 (논현동,지하1층)",6099.0,피쉬남성전용사우나,203561.878195726,445938.92818605
201,135890.0,서울특별시 강남구 신사동 554-13번지,서울특별시 강남구 도산대로17길 44 (신사동),6033.0,유사우나,202036.037230419,446579.90292365
202,135887.0,"서울특별시 강남구 신사동 505-7번지 지하1,2층","서울특별시 강남구 압구정로2길 6 (신사동,지하1,2층)",6027.0,맘모스대중탕,201621.76711437,446540.474919442
203,121869.0,서울특별시 마포구 연남동 565-15번지,서울특별시 마포구 동교로27길 53 (연남동),3991.0,서림탕,192937.736221403,450878.984950718
204,156859.0,서울특별시 동작구 흑석동 98-1,서울특별시 동작구 서달로14가길 20 (흑석동),6979.0,드봉여성전용사우나,196619.592938309,444995.282859961
205,135818.0,서울특별시 강남구 논현동 90-6번지 7층,"서울특별시 강남구 학동로 235, 7층 (논현동)",6053.0,다우,203025.984828814,445930.449607287
206,135938.0,서울특별시 강남구 일원동 711번지 도시개발,서울특별시 강남구 양재대로55길 10 (일원동),6341.0,대청종합사회복지관탕,207914.471699463,443385.050640776
207,135820.0,서울특별시 강남구 논현동 111-13번지,"서울특별시 강남구 선릉로131길 8, 지하1층 (논현동)",6059.0,(주)강남투엑스휘트니스,203489.992662935,446195.189237957
208,135914.0,서울특별시 강남구 역삼동 663-15 지하1층,"서울특별시 강남구 논현로102길 58 (역삼동,지하1층)",6137.0,올리브불한증막,203439.066372164,444879.770000355
209,135907.0,서울특별시 강남구 역삼동 603-1,"서울특별시 강남구 봉은사로 134, 지하2층 (역삼동)",6124.0,도미인 서울 강남 사우나,202535.919022141,444822.174971826
210,135874.0,서울특별시 강남구 삼성동 112-5,서울특별시 강남구 봉은사로 410 (삼성동),6153.0,라미드남자사우나,203943.258999722,445342.390544546
211,135839.0,서울특별시 강남구 대치동 890-60번지 지하2층,"서울특별시 강남구 테헤란로70길 12, 지하2층 (대치동)",6193.0,호서 여성 불한증막,204639.090092973,444728.353701831
212,135929.0,서울특별시 강남구 역삼동 789-12번지 지하1층,"서울특별시 강남구 역삼로 162 (역삼동,지하1층)",6249.0,오렌지,203192.324562737,443627.850215224
213,135818.0,서울특별시 강남구 논현동 83-20 지하1층,"서울특별시 강남구 학동로37길 23, 지하1층 (논현동)",6053.0,코코여성사우나,202962.771933869,446064.852242334
214,135545.0,서울특별시 강남구 논현동 201-1,서울특별시 강남구 봉은사로1길 6 (논현동),6120.0,마린,202162.281625975,444783.30832928
215,135545.0,서울특별시 강남구 논현동 201-4번지 호텔 더 디자이너스 리즈 강남 프리미어,"서울특별시 강남구 봉은사로 113, 호텔 더 디자이너스 리즈 강남 프리미어 지하3층 (논현동)",6120.0,엘 스프링,202220.14,444805.625
216,135502.0,서울특별시 강남구 대치동 1002 코스모타워 지하2층,"서울특별시 강남구 영동대로 416 (대치동,코스모타워 지하2층)",6176.0,스포테라,205710.170088377,444934.283205797
217,135952.0,서울특별시 강남구 청담동 53-7번지,서울특별시 강남구 영동대로 737 (청담동),6071.0,호텔리베라사우나(여),204714.758457103,446852.078363788
218,135952.0,서울특별시 강남구 청담동 53-7번지,서울특별시 강남구 영동대로 737 (청담동),6071.0,호텔리베라사우나(남),204714.758457103,446852.078363788
219,135937.0,서울특별시 강남구 역삼동 837-11번지,"서울특별시 강남구 강남대로 310, 지하2층 1호 (역삼동)",6253.0,휘슬러휘트니스,202725.962072631,443203.561575728
220,135090.0,서울특별시 강남구 삼성동 7-3번지 삼성레미안2차(아)단지내상가 B01호,"서울특별시 강남구 선릉로130길 20 (삼성동,삼성레미안2차(아)단지내상가 B01호)",6088.0,보리사우나,203770.384197358,445992.329114168
221,135513.0,서울특별시 강남구 역삼동 702-13번지 성지하이츠빌딩 지하2층,"서울특별시 강남구 테헤란로 313 (역삼동,성지하이츠빌딩 지하2층)",6151.0,성지연,203931.098064589,444622.849264371
222,135821.0,서울특별시 강남구 논현동 114-14번지 지하1층,"서울특별시 강남구 언주로136길 10 (논현동,지하1층)",6058.0,논현사우나,203145.7578939,446097.36014093
223,135928.0,서울특별시 강남구 역삼동 773-7 선인빌딩 지하1층,"서울특별시 강남구 언주로 325 (역삼동,선인빌딩 지하1층)",6226.0,호박여성불한증막,203908.905,443857.465
224,135859.0,서울특별시 강남구 도곡동 907-54번지 지상1~2층,"서울특별시 강남구 논현로 201 (도곡동,지상1~2층)",6271.0,춘천옥불가마,203551.050714068,442643.803865394
225,156818.0,서울특별시 동작구 사당동 169-8번지,서울특별시 동작구 사당로17길 52 (사당동),7005.0,백두산사우나,197545.985381694,442685.886949892
226,135877.0,서울특별시 강남구 삼성동 144-10 삼성동 우정에쉐르2,"서울특별시 강남구 테헤란로77길 8, 지하1층 B102호 (삼성동, 삼성동 우정에쉐르2)",6158.0,선릉사우나,204778.383032581,444983.764244002
227,156030.0,서울특별시 동작구 상도동 322-22,서울특별시 동작구 국사봉1길 38 (상도동),7042.0,성대목욕탕,193793.826631141,444076.328638407
228,156813.0,서울특별시 동작구 노량진동 330번지 삼익주상복합(아),"서울특별시 동작구 만양로 84 (노량진동,삼익주상복합(아))",6914.0,삼익사우나,195079.265528912,445413.288375132
229,135924.0,서울특별시 강남구 역삼동 738-0 지하1층,"서울특별시 강남구 역삼로17길 60, 지하1층 (역삼동)",6237.0,스파르타,203156.891275756,444041.112746835
230,135010.0,"서울특별시 강남구 논현동 206-6번지 ,7,8","서울특별시 강남구 봉은사로25길 5 (논현동,,7,8)",6122.0,수토피아불가마사우나패밀리클래스,202790.401001852,445027.697310481
231,135832.0,서울특별시 강남구 논현동 248-7번지,서울특별시 강남구 언주로 640 (논현동),6098.0,아이피호텔휘트니스,203102.074986325,445751.652027981
232,135545.0,서울특별시 강남구 논현동 203번지,"서울특별시 강남구 봉은사로 129-1, 지하1층,지하2층 (논현동, 751빌딩)",6121.0,뉴거평힐링24시찜질방,202422.404397085,444877.223579374
233,135952.0,서울특별시 강남구 청담동 56-17번지,서울특별시 강남구 도산대로102길 10 (청담동),6071.0,호텔프리마 스파,204600.529045622,446852.393076097
234,135802.0,서울특별시 강남구 개포동 159-2번지,서울특별시 강남구 선릉로8길 12 (개포동),6325.0,개포사우나,205383.963331508,442307.749979092
235,134817.0,서울특별시 강동구 둔촌동 51번지,서울특별시 강동구 천호대로 1200 (둔촌동),5361.0,한보대중목욕탕,212714.696142279,448035.586198761
236,156841.0,서울특별시 동작구 상도동 210-32,서울특별시 동작구 양녕로26길 16 (상도동),7037.0,약수목욕탕,194987.379628706,443961.417614114
237,156849.0,서울특별시 동작구 신대방동 395-69 아카데미타운지하2층,"서울특별시 동작구 보라매로5가길 16 (신대방동,아카데미타운지하2층)",7071.0,백연화사우나,193218.36400997,443239.581054145
238,156807.0,서울특별시 동작구 대방동 44-5,서울특별시 동작구 등용로12길 14 (대방동),6932.0,영화대중탕,193992.253413072,445331.95419109
239,135935.0,서울특별시 강남구 역삼동 828-10번지,서울특별시 강남구 논현로79길 72 (역삼동),6239.0,올림피아목욕탕,202849.232289268,443764.881624428
240,156826.0,서울특별시 동작구 사당동 1037-4,서울특별시 동작구 사당로26길 124 (사당동),7016.0,대신탕,197969.46996173,441785.829300489
241,156806.0,서울특별시 동작구 노량진동 312-6,서울특별시 동작구 장승배기로 113 (노량진동),6936.0,장성그랜드사우나,194587.64831966,445069.910015179
242,135894.0,서울특별시 강남구 신사동 609-1번지 미승빌딩지하2층,"서울특별시 강남구 압구정로30길 23 (신사동,미승빌딩지하2층)",6022.0,압구정찜질방사우나,202534.55,447079.205
243,156858.0,서울특별시 동작구 흑석동 64-15,서울특별시 동작구 서달로10라길 3 (흑석동),6985.0,양지목욕탕,196698.868464565,444607.362325435
244,134880.0,서울특별시 강동구 길동 400-1 지층,"서울특별시 강동구 천호대로187길 62 (길동,지층)",5350.0,길동사우나,212589.271821152,448309.859890034
245,134880.0,서울특별시 강동구 길동 389-5번지,서울특별시 강동구 양재대로 1477 (길동),5353.0,오투(O2)여성사우나,212276.401389259,448401.777927216
246,134871.0,"서울특별시 강동구 천호동 565 천호현대아이파크지하2 238,201-222,227-236 지237호","서울특별시 강동구 천호대로 1095, 지하2층 237,238,201-222,227-236호 (천호동, 천호현대아이파크)",5339.0,강동역래미안24시사우나,211750.89622364,448202.632546787
247,134890.0,서울특별시 강동구 성내동 427-19,서울특별시 강동구 양재대로89길 24 (성내동),5404.0,연포목욕탕,211789.003856971,447191.452672555
248,134847.0,서울특별시 강동구 성내동 448-26,서울특별시 강동구 강동대로 215 (성내동),5407.0,수(水)토피아여성전용사우나,211439.913218746,446827.001052015
249,134838.0,서울특별시 강동구 상일동 325-3,서울특별시 강동구 천호대로 1469-1 (상일동),5283.0,상일탕,215073.592252889,449400.300661963
250,134847.0,서울특별시 강동구 성내동 449-16번지,서울특별시 강동구 강동대로 243 (성내동),5408.0,일광,211685.290218883,446692.439727784
251,134814.0,서울특별시 강동구 길동 413-1 탑스위트 빌딩 지하1층,"서울특별시 강동구 양재대로111길 15 (길동,탑스위트 빌딩 지하1층)",5353.0,엔돌핀보석사우나,212172.828537488,448321.330153611
252,135944.0,서울특별시 강남구 일원동 615번지,"서울특별시 강남구 개포로110길 15, 지하2층 (일원동, 우성스포츠센터)",6337.0,우성스포츠센터 보석사우나,206857.136167987,443346.24528908
