구,행정동,경도,위도,이름,구분
동구,효동,127.456474,36.31035,아리솔태권도,상권정보
동구,효동,127.45708,36.307396,오르다샘앤클래스가오학원 대전알롱제무용,상권정보
동구,효동,127.4447,36.31728,한일어린이집,상권정보
동구,효동,127.448395,36.31619,피노키오어린이집,상권정보
동구,효동,127.44739,36.31624,학원 탑영어수학전문,상권정보
동구,효동,127.45686,36.310665,필아트미술교습소,상권정보
동구,효동,127.4559,36.306046,엘로리실용음악학원,상권정보
동구,효동,127.448395,36.31619,순복어린이집,상권정보
동구,효동,127.446045,36.315483,강샘이젠수학교습소,상권정보
동구,효동,127.45698,36.306267,가우스수학전문학원,상권정보
동구,효동,127.455605,36.305458,지1230가오캠퍼스학원,상권정보
동구,효동,127.43916,36.317883,TOP태권도유소년스포츠,상권정보
동구,효동,127.45227,36.306248,꼬망세키즈어린이집,상권정보
동구,효동,127.4559,36.306046,앨리올리실용음악학원,상권정보
동구,효동,127.45625,36.3057,가오엑티브태권도,상권정보
동구,효동,127.44291,36.31481,용인대현대태권도,상권정보
동구,효동,127.45227,36.306248,꼬망세어린이집,상권정보
동구,효동,127.444275,36.315872,해솔어린이집,상권정보
동구,효동,127.441986,36.318764,우주어린이집,상권정보
동구,효동,127.459656,36.31104,늘푸른어린이집,상권정보
동구,효동,127.4557,36.305885,르하임스터디카페 대전가오점,상권정보
동구,효동,127.45675,36.3065,바오밥 미술학원,상권정보
동구,효동,127.44451,36.315548,국가대표울림태권도,상권정보
동구,효동,127.447075,36.316372,상상하는미술관톡톡미술교습소,상권정보
동구,효동,127.44198,36.318836,꿈공스터디카페 효동점,상권정보
동구,효동,127.45708,36.307396,놀작마이아트가오창의팡팡키즈센터미술교습소,상권정보
동구,효동,127.45511,36.308296,가오누리독서실,상권정보
동구,효동,127.45686,36.30725,가오합기도,상권정보
동구,효동,127.45729,36.310314,하늘소리피아노,상권정보
동구,효동,127.453445,36.30718,슈크르처럼글씨에녹아들다,상권정보
동구,효동,127.461624,36.310703,생각을펼치다미술교습소,상권정보
서구,가수원동,127.35086,36.300278,라임피아노교습소,상권정보
서구,가수원동,127.35258,36.30389,서진속셈학원,상권정보
서구,가수원동,127.35219,36.303303,하림어린이집,상권정보
서구,가수원동,127.353035,36.3033,수피아노학원,상권정보
서구,가수원동,127.35516,36.29939,용치관합기도,상권정보
서구,가수원동,127.34954,36.303226,대전서구실용음악학원,상권정보
서구,가수원동,127.354515,36.299953,은광음악학원,상권정보
서구,가수원동,127.35345,36.29801,하늘빛어린이집,상권정보
서구,가수원동,127.35155,36.304302,아기코끼리어린이집,상권정보
서구,가수원동,127.35258,36.30389,서진학원,상권정보
서구,가수원동,127.353,36.299232,이기숙실용음악학원 이기숙실용음악,상권정보
서구,가수원동,127.35222,36.30108,아름다운미술교습소,상권정보
서구,가수원동,127.353096,36.304424,중재서실,상권정보
서구,가수원동,127.355705,36.298573,리틀은아어린이집,상권정보
서구,가수원동,127.35074,36.30409,은아꼬마숲어린이집,상권정보
서구,가수원동,127.3522,36.302322,소리숲피아노음악교습소,상권정보
서구,가수원동,127.3522,36.302322,윤마스터태권도,상권정보
서구,가수원동,127.352264,36.30234,심길에듀센터,상권정보
서구,가수원동,127.3522,36.302322,학원 리드인엔수학,상권정보
서구,가장동,127.38735,36.33023,한민미술학원,상권정보
서구,가장동,127.388824,36.331425,가장프라임수학교습소,상권정보
서구,가장동,127.38737,36.33205,달이어린이집,상권정보
서구,가장동,127.38596,36.335514,신진성아구찜,상권정보
서구,가장동,127.3891,36.331192,칸타빌레피아노교습소,상권정보
서구,가장동,127.386955,36.334633,드림아이수학교습소,상권정보
서구,가장동,127.38469,36.333946,가비어린이집,상권정보
서구,가장동,127.38662,36.332848,왕수학,상권정보
서구,가장동,127.385506,36.33442,사랑별어린이집,상권정보
서구,가장동,127.3891,36.331192,칸타빌레피아노,상권정보
서구,가장동,127.38788,36.331863,해법셀파에듀,상권정보
서구,가장동,127.38662,36.332848,에듀스카이학원,상권정보
서구,가장동,127.38469,36.333946,예일학원,상권정보
서구,가장동,127.38676,36.33274,칸타빌레음악학원,상권정보
서구,가장동,127.38356,36.32868,가장제일교회,상권정보
서구,가장동,127.38469,36.333946,구슬어린이집,상권정보
