index,구,행정동,경도,위도,이름,구분
96081,유성구,온천1동,127.332924,36.356552,보물섬수산,상권정보
96082,유성구,온천1동,127.335106,36.3553,리브리베,상권정보
96083,유성구,온천1동,127.340004,36.35536,아워홈동국제강연수원대전 대전점,상권정보
96084,유성구,온천1동,127.33478,36.355717,만년닭강정,상권정보
96091,유성구,온천1동,127.34767,36.35687,HONEYBEANS 봉명동점,상권정보
96099,유성구,온천1동,127.34866,36.358406,징기스,상권정보
96108,유성구,온천1동,127.35133,36.35733,중화요리첸,상권정보
96110,유성구,온천1동,127.33988,36.353905,얼큰이공주칼국수,상권정보
96120,유성구,온천1동,127.33576,36.355675,또또찹쌀도나스,상권정보
96121,유성구,온천1동,127.350945,36.358067,클래식,상권정보
96126,유성구,온천1동,127.32122,36.350323,에스에스시스템,상권정보
96129,유성구,온천1동,127.3392,36.350403,삼보수산,상권정보
96135,유성구,온천1동,127.336525,36.35311,카페가디너스,상권정보
96140,유성구,온천1동,127.350586,36.35693,피자상회,상권정보
96145,유성구,온천1동,127.3434,36.357555,세라젬웰카페 대전유성점,상권정보
96146,유성구,온천1동,127.344246,36.35874,하오츠마라탕 유성온천점,상권정보
96147,유성구,온천1동,127.34489,36.357574,촌놈들연탄구이 본점,상권정보
96150,유성구,온천1동,127.34301,36.356228,삼합전설,상권정보
96155,유성구,온천1동,127.344406,36.358047,단골집,상권정보
96158,유성구,온천1동,127.34516,36.358826,토굽스커피,상권정보
96159,유성구,온천1동,127.33988,36.353905,순씨네분식김밥,상권정보
96165,유성구,온천1동,127.34301,36.35575,더리터 유성온천점,상권정보
96169,유성구,온천1동,127.33097,36.353523,미성식당,상권정보
96173,유성구,온천1동,127.347496,36.359066,올웨이식스,상권정보
96175,유성구,온천1동,127.3365,36.355698,본도시락,상권정보
96179,유성구,온천1동,127.33118,36.349125,엔학고레,상권정보
96180,유성구,온천1동,127.3381,36.355904,소듐,상권정보
96182,유성구,온천1동,127.34024,36.354954,간,상권정보
96186,유성구,온천1동,127.34683,36.354492,신촌만두명가,상권정보
96187,유성구,온천1동,127.344246,36.35874,하나킨,상권정보
96189,유성구,온천1동,127.34343,36.35633,송정설렁탕,상권정보
96196,유성구,온천1동,127.342804,36.35501,별밤,상권정보
96197,유성구,온천1동,127.344406,36.358047,메이드,상권정보
96201,유성구,온천1동,127.337166,36.35616,나 베스타,상권정보
96202,유성구,온천1동,127.3518,36.357243,대전봉명동맛집대손관 본점,상권정보
96203,유성구,온천1동,127.34503,36.356647,그린식당,상권정보
96204,유성구,온천1동,127.339745,36.34954,유람,상권정보
96205,유성구,온천1동,127.338844,36.350437,늘솜족발보쌈,상권정보
96206,유성구,온천1동,127.34705,36.359127,페페온더루프,상권정보
96210,유성구,온천1동,127.334236,36.352432,오아시스,상권정보
96212,유성구,온천1동,127.33555,36.35254,삼순이네솥단지,상권정보
96215,유성구,온천1동,127.3341,36.355568,제일다방,상권정보
96225,유성구,온천1동,127.33327,36.354797,양평칼국수 유성점,상권정보
96229,유성구,온천1동,127.3452,36.354755,양지맛집,상권정보
96232,유성구,온천1동,127.34432,36.354576,쥬뗌치킨,상권정보
96234,유성구,온천1동,127.33746,36.35062,징기스칸치킨 유성점,상권정보
96238,유성구,온천1동,127.34629,36.354084,예빛,상권정보
96241,유성구,온천1동,127.337166,36.35616,뉴프리미엄뷔페하우스웨딩,상권정보
96242,유성구,온천1동,127.34673,36.35799,금강삼겹살 유성점,상권정보
96244,유성구,온천1동,127.335335,36.354122,고미정화덕구이,상권정보
96245,유성구,온천1동,127.34191,36.356594,치킨플러스 봉명점,상권정보
96246,유성구,온천1동,127.34234,36.354992,설빙 대전유성온천점,상권정보
96247,유성구,온천1동,127.34767,36.35687,언틸세븐,상권정보
96250,유성구,온천1동,127.34884,36.358353,불똥,상권정보
96253,유성구,온천1동,127.33274,36.352875,싸다아구찜앤탕,상권정보
96255,유성구,온천1동,127.342834,36.358498,와플칸,상권정보
96256,유성구,온천1동,127.34127,36.354282,KFC 유성온천점,상권정보
96265,유성구,온천1동,127.34629,36.354084,착한회센터,상권정보
96266,유성구,온천1동,127.34679,36.358288,회뜨는총각 봉명점,상권정보
96271,유성구,온천1동,127.34516,36.357224,아수라떡볶이 봉명도안점,상권정보
96272,유성구,온천1동,127.34498,36.357998,크라운호프 대전봉명점,상권정보
96273,유성구,온천1동,127.34374,36.357883,화도갈비,상권정보
96275,유성구,온천1동,127.345146,36.3588,엔틱점 봉명점,상권정보
96276,유성구,온천1동,127.33374,36.351013,온리링케이크,상권정보
96278,유성구,온천1동,127.33403,36.353294,쥬스킹,상권정보
96282,유성구,온천1동,127.33411,36.354828,명칭없음,상권정보
96283,유성구,온천1동,127.34079,36.353153,타미띠에,상권정보
96286,유성구,온천1동,127.33728,36.35459,서가네,상권정보
96287,유성구,온천1동,127.32591,36.34978,구암동239,상권정보
96289,유성구,온천1동,127.33691,36.350735,배떡 유성점,상권정보
96294,유성구,온천1동,127.34502,36.358223,우정한우곱창,상권정보
96295,유성구,온천1동,127.335144,36.35094,무인카페 유성점,상권정보
96299,유성구,온천1동,127.349,36.35793,코이누르,상권정보
96300,유성구,온천1동,127.33746,36.35062,오름,상권정보
96301,유성구,온천1동,127.34443,36.357815,마장동김씨,상권정보
96302,유성구,온천1동,127.33977,36.351704,데일리 오아시스대전유성점,상권정보
96303,유성구,온천1동,127.350075,36.358044,디에떼에스프레소,상권정보
96304,유성구,온천1동,127.34502,36.358223,목구멍,상권정보
96306,유성구,온천1동,127.33636,36.35376,부어치킨,상권정보
96307,유성구,온천1동,127.33497,36.35421,명커피,상권정보
96311,유성구,온천1동,127.33557,36.351845,카페마녀,상권정보
96312,유성구,온천1동,127.33509,36.351463,동근이,상권정보
96313,유성구,온천1동,127.32481,36.347485,다마서육개장,상권정보
96314,유성구,온천1동,127.33636,36.35181,태리로제떡볶이 유성점,상권정보
96315,유성구,온천1동,127.33701,36.353825,먹태집,상권정보
96316,유성구,온천1동,127.34502,36.358223,중화요리주점춘희,상권정보
96317,유성구,온천1동,127.352516,36.35728,카페점방,상권정보
96318,유성구,온천1동,127.321236,36.360245,라이크마인디드,상권정보
96319,유성구,온천1동,127.3347,36.352463,리퍼브14 유성지점,상권정보
96321,유성구,온천1동,127.33536,36.354267,사랑이네,상권정보
96322,유성구,온천1동,127.33568,36.354664,의정부큰손부대찌개,상권정보
96323,유성구,온천1동,127.3395,36.352074,천복삼겹살,상권정보
96324,유성구,온천1동,127.343025,36.356453,삼총사홍탕명가,상권정보
96326,유성구,온천1동,127.3454,36.35391,카페 아지트,상권정보
96328,유성구,온천1동,127.335,36.355705,김밥정원 봉명점,상권정보
96329,유성구,온천1동,127.34684,36.35924,엠박스펍,상권정보
96333,유성구,온천1동,127.335945,36.35627,쎄시마몽드,상권정보
96336,유성구,온천1동,127.345085,36.358513,봉명데이,상권정보
96338,유성구,온천1동,127.34446,36.359383,아리소바제면소,상권정보
96339,유성구,온천1동,127.34568,36.357666,군산해물천국,상권정보
96340,유성구,온천1동,127.34767,36.35401,탑텐식당,상권정보
96341,유성구,온천1동,127.34191,36.356594,올나인펍,상권정보
96343,유성구,온천1동,127.330574,36.35323,다밥,상권정보
96344,유성구,온천1동,127.336945,36.35488,가보세세움순대국밥,상권정보
96345,유성구,온천1동,127.34853,36.358448,태희소바,상권정보
96346,유성구,온천1동,127.33274,36.3488,스타벅스 대전구암DT점,상권정보
96347,유성구,온천1동,127.33537,36.356205,온니밥상,상권정보
96352,유성구,온천1동,127.3312,36.35046,네코카페,상권정보
96353,유성구,온천1동,127.350075,36.358044,에리카,상권정보
96356,유성구,온천1동,127.34242,36.358,굽네치킨 유성온천점,상권정보
96357,유성구,온천1동,127.338844,36.350437,윤이불닭발 유성점,상권정보
96367,유성구,온천1동,127.337875,36.351597,꾸브라꼬숯불두마리치킨,상권정보
96369,유성구,온천1동,127.34794,36.356834,가락식당,상권정보
96371,유성구,온천1동,127.336945,36.35488,초밥만 유성1호점,상권정보
96376,유성구,온천1동,127.343025,36.356453,카페밀,상권정보
96382,유성구,온천1동,127.33559,36.355,요즘엔카페 봉명점,상권정보
96386,유성구,온천1동,127.33079,36.35455,한국냉면 유성점,상권정보
96388,유성구,온천1동,127.33509,36.351463,동근이숯불두마리치킨 구암점,상권정보
96392,유성구,온천1동,127.32481,36.347485,돈가네갈비김치찌개,상권정보
96394,유성구,온천1동,127.3405,36.356377,맛있는이야기파스타입니다,상권정보
96398,유성구,온천1동,127.33726,36.354523,수금칼국수,상권정보
96407,유성구,온천1동,127.34883,36.358875,달시아이스크림세계과자 봉명점,상권정보
96413,유성구,온천1동,127.34349,36.357918,롤링파스타 대전봉명점,상권정보
96414,유성구,온천1동,127.337875,36.351597,남조선떡볶이,상권정보
96416,유성구,온천1동,127.33242,36.356007,예언타로,상권정보
96418,유성구,온천1동,127.346954,36.35862,고기명작 봉명점,상권정보
96420,유성구,온천1동,127.33588,36.354595,카페 4613,상권정보
96432,유성구,온천1동,127.336945,36.35488,부산면관 유성봉명점,상권정보
96442,유성구,온천1동,127.33125,36.350845,백송 대전점,상권정보
96453,유성구,온천1동,127.346405,36.35268,요거트153 유성점,상권정보
96454,유성구,온천1동,127.338264,36.352695,윅스커피,상권정보
96461,유성구,온천1동,127.345505,36.358803,골드문,상권정보
96467,유성구,온천1동,127.335686,36.352856,뜨는달,상권정보
96472,유성구,온천1동,127.34443,36.357815,낙곱당,상권정보
96473,유성구,온천1동,127.343025,36.35419,뀨름이네,상권정보
96474,유성구,온천1동,127.33526,36.355618,홍주네,상권정보
96478,유성구,온천1동,127.33274,36.352875,목대삼,상권정보
96479,유성구,온천1동,127.33719,36.353447,할매국수 구암점,상권정보
96481,유성구,온천1동,127.336945,36.35488,씨유펫,상권정보
96482,유성구,온천1동,127.34301,36.35575,박경람아란치니김밥,상권정보
96484,유성구,온천1동,127.333496,36.35339,요달의찜닭 구암점,상권정보
96489,유성구,온천1동,127.33988,36.353905,제주제이제이씨커피 대전유성온천역점,상권정보
96491,유성구,온천1동,127.34336,36.354877,등촌샤브칼국수 봉명점,상권정보
96492,유성구,온천1동,127.3446,36.3556,윤슬카페,상권정보
96495,유성구,온천1동,127.350395,36.357758,냥이도시락,상권정보
96496,유성구,온천1동,127.34406,36.35746,무양도원,상권정보
96497,유성구,온천1동,127.33043,36.356304,95카페,상권정보
96502,유성구,온천1동,127.335335,36.355267,철구네떡볶이 유성점,상권정보
96504,유성구,온천1동,127.350136,36.358727,초원삼겹,상권정보
96516,유성구,온천1동,127.334236,36.352432,엄마도시락,상권정보
96517,유성구,온천1동,127.350586,36.35693,제주고기국수앤전,상권정보
96522,유성구,온천1동,127.33393,36.354385,김충기꽃삼겹,상권정보
96529,유성구,온천1동,127.33404,36.350906,돼지게티 유성점,상권정보
96541,유성구,온천1동,127.34931,36.35484,계룡식당,상권정보
96549,유성구,온천1동,127.33824,36.351624,푸짐한,상권정보
96550,유성구,온천1동,127.337456,36.35363,한끼,상권정보
96551,유성구,온천1동,127.33335,36.349037,만원이면돼지 유성점,상권정보
96567,유성구,온천1동,127.34493,36.35536,영래마마칼국수,상권정보
96568,유성구,온천1동,127.33807,36.352192,페리토에스프레소바,상권정보
96570,유성구,온천1동,127.33629,36.352715,보양미역국,상권정보
96571,유성구,온천1동,127.346176,36.357094,뼈먹자얼큰한뼈해장국,상권정보
96577,유성구,온천1동,127.34191,36.356594,대박물총짬뽕,상권정보
96585,유성구,온천1동,127.33685,36.352417,일등돈까스,상권정보
96588,유성구,온천1동,127.35131,36.355824,더반식당,상권정보
96590,유성구,온천1동,127.34406,36.35746,바다수퍼해물천하조개구이,상권정보
96591,유성구,온천1동,127.335205,36.35497,유성왕족발,상권정보
96592,유성구,온천1동,127.34489,36.357574,닭갈비파는남자들,상권정보
96593,유성구,온천1동,127.34232,36.357677,마왕족발 봉명점,상권정보
96595,유성구,온천1동,127.352806,36.358173,제주은희네해장국 유성점,상권정보
96598,유성구,온천1동,127.33821,36.355896,온천커피,상권정보
96602,유성구,온천1동,127.34654,36.35704,대전만뼈장국,상권정보
96604,유성구,온천1동,127.348694,36.35719,카페 인터뷰,상권정보
96605,유성구,온천1동,127.351524,36.35798,남도복국,상권정보
96606,유성구,온천1동,127.33227,36.35451,그레이스,상권정보
96607,유성구,온천1동,127.35021,36.35819,연화양대창,상권정보
96614,유성구,온천1동,127.34684,36.35924,투썸플레이스 유성봉명점,상권정보
96661,유성구,온천1동,127.336136,36.355427,사주카페휴,상권정보
