index,요양기관명,종별코드명,시군구코드명,동,주소,우편번호,x좌표,y좌표
227,김종현내과의원,의원,대전동구,원동,대전광역시 동구 대전로779번길 5 2층 (원동),34628,127.4334419,36.3292288
228,김주병제통의원,의원,대전대덕구,신탄진동,대전광역시 대덕구 신탄진로 777 1층 (신탄진동),34312,127.4293394,36.4467958
229,김주영이비인후과의원,의원,대전서구,월평동,대전광역시 서구 월평북로 88 3층 (월평동),35214,127.3779315,36.3620572
230,김진용이비인후과의원,의원,대전유성구,어은동,대전광역시 유성구 어은로58번길 2 (어은동),34139,127.3567316,36.3633003
231,김진혁외과의원,의원,대전동구,중동,대전광역시 동구 대전천동로 574 (중동),34625,127.4282174,36.3315418
232,김철우내과의원,의원,대전유성구,전민동,대전광역시 유성구 엑스포로 479 (전민동),34052,127.4045682,36.3991527
233,김태명의원,의원,대전동구,판암동,대전광역시 동구 동부로 75 (판암동),34663,127.4608542,36.3223909
234,김태영내과의원,의원,대전서구,괴정동,대전광역시 서구 갈마로 245 3층 (괴정동),35294,127.3815094,36.334146
235,김학영정형외과의원,의원,대전중구,대사동,대전광역시 중구 계룡로 945,34946,127.4170421,36.3191183
236,김형곤의원,의원,대전중구,산성동,대전광역시 중구 보문산로 44 2층 (산성동),35079,127.385255,36.3043732
237,꾸러기소아청소년과의원,의원,대전서구,괴정동,대전광역시 서구 갈마로 245 2층 (괴정동),35294,127.3815094,36.334146
238,꿈나무소아청소년과의원,의원,대전유성구,전민동,"대전광역시 유성구 엑스포로 488 (전민동, 엑스포코아 4층 5호)",34049,127.4056962,36.4000099
239,꿈소아청소년과의원,의원,대전대덕구,비래동,대전광역시 대덕구 비래동로 7 1층 (비래동),34417,127.4493484,36.3549902
241,나노필의원,의원,대전서구,탄방동,대전광역시 서구 문정로 70 7층 (탄방동),35262,127.3870068,36.3464515
242,나라정신건강의학과의원,의원,대전유성구,봉명동,대전광역시 유성구 계룡로 32 (봉명동),34177,127.3346427,36.3554249
243,나상연정형외과의원,의원,대전동구,대동,대전광역시 동구 동대전로 59-1 (대동),34604,127.4412391,36.3290405
244,나우내과의원,의원,대전서구,갈마동,대전광역시 서구 계룡로 356 (갈마동),35275,127.3681376,36.3532035
245,나유미유외과의원,의원,대전서구,관저동,"대전광역시 서구 구봉로 139 3층 301,302호 (관저동)",35382,127.3385674,36.2967984
246,나음정신건강의학과의원,의원,대전서구,둔산동,"대전광역시 서구 대덕대로 179 6층 602호 (둔산동, 엠제이피부과굿모닝어학원)",35230,127.3768209,36.3494046
247,나이스마취통증의학과의원,의원,대전유성구,원내동,대전광역시 유성구 진잠로42번길 111 지상 4층 (원내동),34230,127.319115,36.29798097
248,노은내과의원,의원,대전유성구,지족동,대전광역시 유성구 은구비남로 39 (지족동),34086,127.320107,36.3723827
249,노은산부인과의원,의원,대전유성구,지족동,대전광역시 유성구 노은로 174 도원프라자 3층 302호 (지족동),34086,127.3184273,36.3752334
250,노은삼성신경과의원,의원,대전유성구,반석동,대전광역시 유성구 반석로 7 (반석동),34068,127.3138733,36.3915834
251,노은새봄안과의원,의원,대전유성구,지족동,"대전광역시 유성구 노은로 170 스타시티 3층 304호, 305호, 307호 (지족동)",34086,127.3184267,36.3748013
252,노은아이소아청소년과의원,의원,대전유성구,지족동,"대전광역시 유성구 지족로 282 405호 (지족동, 코오롱타워2)",34073,127.3081104,36.3872448
253,노은안과의원,의원,대전유성구,지족동,대전광역시 유성구 노은로 178 (지족동),34086,127.3185334,36.3756719
254,노은예소아청소년과의원,의원,대전유성구,지족동,"대전광역시 유성구 지족로 374 (지족동, 옥타브빌딩 208호)",34077,127.3179774,36.3866252
255,노은재활의학과의원,의원,대전유성구,지족동,"대전광역시 유성구 노은로 166 6층 (지족동, 계룡프라자603호,604호)",34086,127.318409,36.3745154
256,노은정신건강의학과의원,의원,대전유성구,반석동,대전광역시 유성구 반석로 16,34068,127.3126642,36.3918614
257,노은정형외과의원,의원,대전유성구,지족동,대전광역시 유성구 노은로 170 스타시티 4층 (지족동),34086,127.3184267,36.3748013
258,노은한사랑가정의학과의원,의원,대전유성구,지족동,"대전광역시 유성구 지족동로 152 4층 (지족동, 코오롱타워1 402호,403호)",34073,127.3087746,36.3874466
259,노은화이트필의원,의원,대전유성구,지족동,대전광역시 유성구 은구비남로33번길 5 (지족동),34086,127.3191382,36.3725342
260,노은힐링의원,의원,대전유성구,지족동,"대전광역시 유성구 지족동로 150 3층 301호 (지족동, 리치빌딩)",34073,127.3087593,36.3870548
261,노은힘정형외과의원,의원,대전유성구,지족동,"대전광역시 유성구 노은로 178 (노은동, 금강프라자 205호)",34145,127.3185334,36.3756719
262,누가연합의원,의원,대전중구,문화동,대전광역시 중구 산성로 130 1층 (문화동),35002,127.401341,36.311293
263,누리이비인후과의원,의원,대전동구,성남동,"대전광역시 동구 우암로 172 4층 (성남동, 고려크리닉)",34593,127.4366337,36.340955
264,눈부신의원,의원,대전유성구,지족동,대전광역시 유성구 노은로 174 (지족동),34086,127.3184273,36.3752334
265,눈사랑성모안과의원,의원,대전중구,태평동,"대전광역시 중구 동서대로 1218 2층 (태평동, 태평크리닉)",34892,127.3952896,36.3255391
266,눈사랑안과의원,의원,대전서구,둔산동,대전광역시 서구 대덕대로 202,35234,127.378641,36.3508361
267,눈사랑안과의원,의원,대전동구,용전동,대전광역시 동구 동서대로1695번길 4 7층 (용전동),34551,127.438075,36.3499328
268,늘편한가정의원,의원,대전대덕구,송촌동,"대전광역시 대덕구 동춘당로126번길 2 302호 (송촌동, 아이프라자)",34400,127.4375505,36.3674552
269,늘푸른내과의원,의원,대전동구,낭월동,"대전광역시 동구 산내로1287번길 10-5 2층 (낭월동, 세진빌딩)",34705,127.4681729,36.2786116
270,늘푸른의원,의원,대전중구,산성동,대전광역시 중구 대둔산로 397 3층 (산성동),34989,127.3860234,36.3049476
271,늘푸른정신건강의학과의원,의원,대전유성구,봉명동,대전광역시 유성구 도안대로 591 4층 408호 (봉명동),34179,127.340759,36.3531046
272,다나의원,의원,대전대덕구,중리동,대전광역시 대덕구 계족로489번길 84 2층 (중리동),34428,127.4281505,36.3556243
273,다니엘의원,의원,대전서구,도마동,대전광역시 서구 도솔로 68 2층 (도마동),35334,127.3735715,36.316629
274,다빈치마취통증의학과의원,의원,대전유성구,장대동,대전광역시 유성구 유성대로752번길 40 2층 (장대동),34172,127.3349329,36.357994
275,다솜정신건강의학과의원,의원,대전서구,둔산동,대전광역시 서구 둔산로 34 5층 (둔산동),35230,127.3775316,36.3513987
276,다인마취통증의학과의원,의원,대전대덕구,법동,대전광역시 대덕구 동춘당로 179 5층 (법동),34406,127.4316129,36.3673979
277,다정한정신과의원,의원,대전동구,성남동,대전광역시 동구 우암로 159 (성남동),34591,127.435061,36.3405966
278,다조은가정의학과의원,의원,대전유성구,송강동,대전광역시 유성구 송강로 24 (송강동),34009,127.3852783,36.4329394
279,닥터스미성형외과의원,의원,대전서구,둔산동,대전광역시 서구 대덕대로 187,35230,127.3770971,36.3500699
280,닥터오즈정신건강의학과의원,의원,대전서구,월평동,대전광역시 서구 청사로 121 (월평동),35214,127.3772719,36.3600497
281,닥터진재활의학과의원,의원,대전동구,가오동,대전광역시 동구 동구청로 101 (가오동),34692,127.4561397,36.3070812
282,대덕의원,의원,대전대덕구,와동,대전광역시 대덕구 신탄진로 230 (와동),34346,127.4230898,36.4008062
283,대동성모마취통증의학과의원,의원,대전동구,대동,대전광역시 동구 동대전로 81 (대동),34610,127.4430566,36.3300034
284,대전더마스터의원,의원,대전서구,둔산동,"대전광역시 서구 대덕대로 244 건국타워 405,406호 (둔산동)",35233,127.3799883,36.3545564
285,대전동산의원,의원,대전동구,대동,대전광역시 동구 동대전로 81 (대동),34610,127.4430566,36.3300034
286,대전마취과의원,의원,대전중구,선화동,대전광역시 중구 대종로 609 (선화동),34840,127.4167299,36.335722
287,대전미래항외과의원,의원,대전서구,도안동,"대전광역시 서구 계백로 1135 6층 604,605,606호 (가수원동)",35368,127.3495016,36.3047704
288,대전법원종합청사부속의원,의원,대전서구,둔산동,"대전광역시 서구 둔산중로78번길 45 (둔산동, 대전지방법원)",35237,127.38926,36.3544304
289,대전베스트정형외과의원,의원,대전유성구,봉명동,대전광역시 유성구 대학로 61,34168,127.3430249,36.3591945
290,대전성모내과의원,의원,대전중구,중촌동,대전광역시 중구 대종로 663 (중촌동),34812,127.4124332,36.3392267
291,대전성모안과의원,의원,대전서구,탄방동,대전광역시 서구 계룡로 599 MG한밭빌딩 6층 (탄방동),35264,127.3901908,36.3412676
292,대전엑스포정형외과의원,의원,대전유성구,전민동,대전광역시 유성구 유성대로 1726 (전민동),34052,127.4009267,36.3994993
293,대전엔도내과의원,의원,대전서구,월평동,대전광역시 서구 청사로 128 칼릭스빌딩 3층 (월평동),35220,127.3778318,36.3595058
295,대전의원,의원,대전유성구,하기동,"대전광역시 유성구 송림로 20 (하기동, 송림마을@상가 104호)",34061,127.3206239,36.3874909
296,대전의원의료법인선인의료재단,의원,대전동구,삼성동,대전광역시 동구 대전로815번길 131 (삼성동),34623,127.4280247,36.3370504
297,대전케임씨잉안과의원,의원,대전유성구,봉명동,대전광역시 유성구 계룡로 105,34187,127.3424341,36.3537704
298,대전하나안과의원,의원,대전서구,도마동,대전광역시 서구 도산로 51 403호 (도마동),35335,127.3795337,36.3134096
299,대전하나이비인후과의원,의원,대전서구,둔산동,대전광역시 서구 둔산중로 50 3층 (둔산동),35241,127.3872936,36.3510089
300,대전하늘의료소비자생활협동조합 하늘의원,의원,대전서구,월평동,"대전광역시 서구 월평서로 11 신신빌딩 1,2,3층 (월평동)",35226,127.357663,36.3545358
301,대전항외과의원,의원,대전유성구,봉명동,"대전광역시 유성구 도안대로 591 5층 (봉명동, 명동프라자 506호,507호)",34179,127.340759,36.3531046
302,대전헬스케어의원,의원,대전중구,선화동,"대전광역시 중구 중앙로 69 지하1층 (선화동, 교보생명빌딩)",34866,127.4191815,36.3250754
303,대하의원,의원,대전중구,산성동,대전광역시 중구 산성로 1 1층 (산성동),35011,127.3891517,36.305655
304,대한정형외과의원,의원,대전동구,대동,대전광역시 동구 동대전로 97 (대동),34610,127.4437649,36.331142
305,대화한빛의원,의원,대전대덕구,대화동,대전광역시 대덕구 대화15길 4 2층 (대화동),34373,127.4175889,36.363
306,더끌림의원,의원,대전서구,탄방동,대전광역시 서구 둔산남로 94 3층 (탄방동),35260,127.3879145,36.3486905
307,더디자인성형외과의원,의원,대전서구,둔산동,대전광역시 서구 대덕대로 202 경구빌딩 5층 (둔산동),35234,127.378641,36.3508361
308,더리턴피부과의원,의원,대전유성구,봉명동,대전광역시 유성구 계룡로 114 대전유성BYC빌딩 8층 803호 (봉명동),34188,127.3429573,36.3526557
309,더바른마취통증의학과의원,의원,대전대덕구,송촌동,대전광역시 대덕구 계족산로81번길 54 301호 (송촌동),34408,127.4390372,36.3653854
310,더블유드림의원,의원,대전서구,탄방동,대전광역시 서구 계룡로 613 3층 (탄방동),35264,127.3911617,36.3403696
311,더블유피부과의원,의원,대전서구,둔산동,대전광역시 서구 대덕대로 195,35230,127.3776117,36.3507339
312,더블유피부과의원,의원,대전유성구,봉명동,"대전광역시 유성구 계룡로132번길 10 310호 (봉명동, 도안쎈트럴프라자)",34188,127.3446323,36.3522995
313,더블유피부과의원,의원,대전중구,오류동,대전광역시 중구 계백로 1711-1 4층 (오류동),34909,127.409563,36.3219132
