구분,시설명,구,동,주소,위도,경도
음식점,코마 제펜니스 다이닝,유성구,봉명동,봉명동 677,36.6440385292021,127.466985650126
음식점,오드비,유성구,봉명동,봉명동 677,36.6440385292021,127.466985650126
음식점,카모카츠,유성구,봉명동,봉명동 677,36.6440385292021,127.466985650126
음식점,히메노라멘 봉명점,유성구,봉명동,봉명동 677,36.6440385292021,127.466985650126
음식점,맥스피드피시 대전유성본점,유성구,봉명동,봉명동 677,36.6440385292021,127.466985650126
음식점,황태고을,유성구,봉명동,봉명동 668,36.6443903779178,127.464761223844
음식점,쓰리엠케이,유성구,봉명동,봉명동 668,36.6443903779178,127.464761223844
음식점,라 쿠시나 에 비노,유성구,봉명동,봉명동 677,36.6440385292021,127.466985650126
음식점,곱창역,유성구,봉명동,봉명동 611,36.6451038220152,127.467886466809
음식점,스바라시라멘,유성구,봉명동,봉명동 611,36.6451038220152,127.467886466809
음식점,프렌즈,유성구,봉명동,봉명동 611,36.6451038220152,127.467886466809
음식점,잇마이타이,유성구,봉명동,봉명동 611,36.6451038220152,127.467886466809
음식점,블레스 롤,유성구,봉명동,봉명동 611,36.6451038220152,127.467886466809
음식점,산쪼메,유성구,봉명동,봉명동 611,36.6451038220152,127.467886466809
음식점,알찬하루,유성구,봉명동,봉명동 612,36.6449809361661,127.467879349443
음식점,착한맥주,유성구,봉명동,봉명동 612,36.6449809361661,127.467879349443
음식점,레드마초,유성구,봉명동,봉명동 612,36.6449809361661,127.467879349443
음식점,맥주마켓,유성구,봉명동,봉명동 611,36.6451038220152,127.467886466809
